sentimento_modelo,categoria_modelo,loja,comentario,confianca_sentimento,confianca_categoria
 sendo que compro periodicamente em torno de 600 reais. Os melhores cortes de carne sempre estão indisponíveis. Como exemplo,133,0.6346,ridiculamente me deram um desconto de 20 reais para ser usado até 30/04, não consigo a peça de filé mignon bovino faz tempo. Deixei de comprar bifes de filé mignon porque o corte está péssimo. A Swift atualmente vende mais outros produtos e menos carnes. Compro desde a pandemia pela praticidade,801
 e a resposta foi seca,127,0.7591,mas não volto mais. Um absurdo a falta de educação dessa molecada de lá... Ah... Antes disso eu perguntei a um magrinho onde estava o produto, como se eu estivesse lá para pegar o produto de graça,706
" principalmente no preço. Incrivelmente a carne congelada da Swift chegou a ficar """"esfarelenta"""" e """"sem suculência"""" perto da carne refrigerada. Totalmente sem comparações",91,neutro,"Carne congelada NUNCA será igual carne fresca num churrasco. Minha preferência é a peça resfriada no mercado em frente à Swift de Marília. Comprei NOIX na Swift e também no Confiança. A carne da Swift era mais cara e supostamente superior a do confiança que sequer estava escrito ""cortes nobres"""". A da Swift era superior", não dá. Vou comprar na Swift,565
 após trocar e reclamar diversas vezes nao mais comprarei produtos em suas lojas,83,0.678,"quando descongelada a temperatura ambiente ou na geladeira essa """"marca"""" se parece com uma região de """"bacteria"""". Agora", comprando agora de sua concorrete a Sadia. Boa sorte,545
 não podendo passar informação para terceiros para recebimento da referida compra. Esta situação está me desanimando bastante. Não haveria outra maneira de tratar esta situação? Por exemplo: no Ifood a entrega se faz sempre com um mesmo código,86,0.5291,posso não estar em casa, individualizado para o cliente. Obrigada,527
 ou seja,83,0.5919,por ser miolo de alcatra .Vieram 850gr de carne e 150 gr de gordura ou sebo junto com os bifes em um pacote de 01kg, quase 20%. Não compensa,431
 faturamento e entrega....demora muito pra rever itens,53,negativo,"-Criar um botão ""continuar comprando"""" quando estiver bo cartinho. - Melhorar o time de pagamento", e valores...consequentemente a entrega _ se tem a opção de pagar mais caro e entregar conforme combinado..cumpra o combinado..caso contrario,363
. escolher outro produto,61,negativo,"As etiquetas de preço com o tal "" a partir de X unidades"""" precisam melhorar. Escolhi uma unidade de dado produto mas só descobri o preço unitário DEPOIS da atendente informar o valor final da compra. Então resolvi trocar por outro produto. Porém essse processo de troca requer o gerente autorizar", tempo etc. De resto,359
 isso não é pedido de avaliação e sim de validação. A foto ao lado está perfeita,60,positivo,"Não tenho nenhuma sugestão para melhora no atendimento ou produtos, entretanto, tenho uma observação. Achei deselegante me entregarem um papel com os dizeres: - ""Nos avalie com 9 ou 10...""""", mas o papel que nos entregaram foi meio forçado. Reforçando,352
 a carne congelada não é mais vermelha,58,negativo,"A qualidade dos produtos está caindo, e preços aumentando. O que aconteceu com a carne moída light? está difícil encontrar, e quando acho, estão todas com aparência de ""queimadas pelo gelo"""" e velhas", está com coloração marrom. Muito triste ver uma marca que era boa,350
90 !!! Um absurdo este aumento de R$5,61,0.7874,90 na penúltima compra. Ontem ao comprar fiquei surpresa ao passar no caixa e constatar que o preço aumentou para R$19,00 ! Informei ao caixa minha indignação,347
 não tenho onde guardar,50,0.4791,pois não posso comprar mais de 1 de cada, minha geladeira tem um freezer pequeno. Mas gosto muito dos produtos,300
 estava muito dura. Queria a uruguaia,50,negativo,"A picanha recomendada pelo atendente ""a ouro""""", mas só tinha com mais de dois quilos. O problema maior nesta loja são as músicas que tocam. Só sertanejo e com volume elevadíssimo. Já reclamei aqui e na loja. Aceito ser contatado,288
 preços razoáveis,47,0.7137,qualidade de produtos excelentes, equipe de fucionários de alto gabarito,285
" pois as vagens estava verdinha sem problema. Ou seja a informação não chegou para loja para verificar e retirar/segregar o produto """"não ok"""" para não vender para outro cliente"," ou seja o sistema tem que ser retroalimentado para a loja garantir que todoa os outros clientes menos observadores leve para casa e consuma um produto não ok!!! A política da empresa deve sempre preservar a integridade do cliente e a satisfação do mesmo. Cliente insatisfeito ou faz propaganda ruim da empresa. Cliente satisfeito propaganda boa!!! Obrigado Wilson Eng. de Processo""",0.6766,pedi para ver se tinha outro lote e ela achou e trouxe pra mim, ou seja eu mesmo poderia ter levado para casa o mesmo problema,225
 que foi este pedido: recebi a mensagem dizendo que o pedido estava pronto para retirada às 17h05 e só recebi as 20h16. Depois do prazo de entrega! Ate cancelamos um compromisso para estar em casa das 17h às 19h e receber o pedido," pois em momento algum entraram em contato dizendo que o pedido atrasaria ou explicaram o que aconteceu. Confesso me decepcionei demais com ocorrido e já estou nao recomendando!""",0.8271,mas queria dar mais uma chance. Entao pedi novamente ontem, mas nada de chegar. Atrasou 1h16,151
 mas realmente a ETIQUETA promoção estava colocada em lugar errado. Isso nos confundiu. Não quisemos arrumar confusão até chamando o PROCON. Gostamos muito dos produtos da Swift," os atendentes de balcão colocavam produtos bem na hora que estávamos pegando os produtos que desejávamos. Achamos bem mal educados. Agradeço pela atenção! RICARDO PROVEDEL CELL. 11 99998 9644 rprovedel@terra.com.br""",0.5023,não foi considerada a promoção. De forma alguma queríamos nos aproveitar dessa situação, e até indicamos para amigos,105
 nas pontas aparentemente sendo um defeito do projeto visto que o plástico da embalagem é muito fino. Os produtos na loja não aparentam ter esse problema pois estao dentro dos frizzers," a loja é limpa e bem organizada e os atendentes são sempre gentis e solicitos. Com relação ao pessoal não há nada além de elogios.""",positivo,"As embalagens constantemente estão perfuradas nas ""quinas"""" ou seja", mas algumas embalagens estão com essas quinas ou pontas já rompidas. As promoções não são mais frequentes como antigamente,105
"10 (dez centavos)?"""". Entendo que a maior parte dos clientes opte por pagar com cartões / PIX mas não concordo com a falta de dinheiro (notas / moedas). Sugiro que a gerência (ou setor responsável) providencie dinheiro para abastecer os caixas para evitar esta ocorrência frequente. De todas as vezes que efetuei compras na loja","10 será que poderia efetuar a compra?""",neutro,"Por algum motivo inexplicável, as caixas da loja nunca tem troco e toda vez tenho que ouvir: ""A senhora se importa se ficar devendo R$0", se não me engano,103
 porém," não é mesmo?... O produto deve valer realmente o que ele custa.""",0.6164,"pois a última peça que levei estava dura""""", eu acho que nem seria uma questão de escolha quando se fala de um corte bom e como o da picanha todas as peças deveria estar boa/macia e preço,97
 mas considerando serem só duas," 10 de 10.""",neutro,"Na avalição ""preço dos nossos produtos"""" o assinalado não seria uma verdade absoluta", a assinalada é a mais coerente. A loja como um todo já teve preços mais atrativo,45
 organizado e agradável. A disposição dos produtos facilita muito a busca,positivo,L5146-ITATIBA,"""Gostaria de parabenizar toda a equipe da loja! O ambiente é extremamente limpo", e o atendimento foi simplesmente impecável — cordial,0.9999
  sempre muito simpática,positivo,L5040-GUARULHOS (1211),"Gosto muito dos produtos da Swift, praticamente todo dia vou à loja de Guarulhos (Av Dr Timóteo Penteado _ vila Galvão). Gosto do atendimento dos colaboradores,  mas quero deixar  registrado em especial o atendimento da colaboradora ""Jaqueline""""", atenciosamente,0.9998
 sempre de bom humor ,positivo,L5123-SAO VICENTE,"Quero parabéns a funcionária Beatriz , que menina impecável , muito simpática e prestativa , auxilia muito bem , e atende com agilidade sempre "" ótimo atendimento"," clareza e atenção """".                                          Excelente o atendimento dela ",0.9996
 mesma foi verificar se tinha encontrou ,positivo,L5123-SAO VICENTE,"Ola gerente gostaria de elogiar atendimento da funcionária Beatriz Atendente muito capacitada e prestativa, me auxiliou e direcionou da melhor forma."" Procurei por um produto na loja não achei", atendimento dela faz toda diferença na Swift,0.9968
 porque acaba rápido,positivo,L5181-RIBEIRAO PIRES,"Gostaria de parabenizar a unidade de Ribeirão Pires, os atendentes são extremamente atenciosos. As vezes tenho dificuldade em achar ""lombo bife suíno""""",  se puderem abastecer a loja com mais frequência,0.9908
 D,positivo,L5149-ALTO DA MOOCA,"Além de algumas promoções, deixar os preços um pouco.mais acessíveis para o público ""C"," etc"""" também gostamos de comprar na loja da Swift pela qualidade e praticidade",0.8415
 isso aconteceu diante do código de defesa do consumidor exposto diante do caixa e eu falar no Celso Russomano! Aff,negativo,L5161-ITANHAEM,"Colocar um preço na gôndola e chegar no caixa e descobrir que pra pagar aquele valor tem de levar 2 unidades e cada uma sai a 20,50 caso contrário a unidade sai por 21,90? Onde estava a informação clara para o cliente?
Falei como assim? Isso não está especificado. Aí, resolveram me dar o ""desconto"""" e pude pagar o preço que estava na gôndola", com certeza nem tão cedo volto a comprar com vocês,0.8215
 porém o que veio nos espetinhos foi gordura e banha pura ! Quase 60% dos espetinhos eu tive que jogar fora porque não era espetinho de carne com gordura e sim,negativo,L5230-LARGO DO MACHADO,"Sempre gostei dos produtos da Swift, porém gostaria de registrar aqui minha decepção com o último produto comprado.
O produto foi o ""Espetinho de Panceta Temperada"""" ao qual na embalagem a informação diz """"Carne temperada congelada de suíno""""", gordura com lascas de carne. Um absurdo ! Não pude dar um espetinho para minha filha porque seria um crime dar gordura para uma criança comer. Foi quase tudo para o lixo ! O detalhe foi que eu comprai mais de um pacote e todos estavam da forma forma. Não sei como o controle de qualidade da Swift pode deixar passar um produto de tão má qualidade assim. Para mim,0.796
 dizendo que ia cancelar a entrega. Foi estressante além do normal,negativo,L5136-RIB.PRETO ALTO DA BOA VISTA,"Pode começar a entregar no horário, e de preferência alguém que faça o trabalho de entrega corretamente. Diferente do último entregador que pensou que meus pais/irmão poderiam sentir a presença dele na frente da casa ao invés de tocar uma das duas campainhas que tem na residência. E que seja educado, e não me ligue loucamente enquanto estou dirigindo pra dizer que vai cancelar o pedido, e além de tudo ""fritar"""" meu whatsapp com tom grosseiro porque não atendi o celular", e completamente desnecessário. A dor de cabeça não vale o pequeno desconto que temos comprando na Swift,0.7806
 não deixem de vender o tambaqui,positivo,L5006-MARAJOARA (0487),"Olá boa madrugada, só não dei todas ok, por conta que não encontrei costelinha de tambaqui, só o pirarucu, como uma boa Manauara gostaria de pedir que se possível, vendam o pirarucu com a pele, tirando a pele tira o melhor do peixe a ""gordurinha""""...rs que é uma delicia e por favor", a moça da loja informou que pode ser que não vendam mais,0.772
",neutro,0.5369,True,Qualidade do produto,0.5371,False,False,Sem caso extremo,As opções de avaliação são muito extremas (sim ou não) e nem sempre atendem a resposta que precisamos informar. A swift poderia implantar uma opção intermediária. Por exemplo a opção """"preço dos produtos"""" nem todos os preços estão ruins ou superiores ao esperado",positivo,L5055-CAMBUCI (1284),"As opções de avaliação são muito extremas (sim ou não) e nem sempre atendem a resposta que precisamos informar. A swift poderia implantar uma opção intermediária. Por exemplo a opção ""preço dos produtos"""" nem todos os preços estão ruins ou superiores ao esperado",",43,262,False,False,False,False,False,False,neutro
2025-02-01,2025-02-10,L5055-CAMBUCI (1284),Capital,SÃO PAULO,SP,TOCADORA,Tocadora/Germinare,promotor,1,Melhorando os preços",0.7638
 o simples ato de tentar espetá-las requereu uso de força excessiva,negativo,L5233-MONGAGUA,"comprei entre outros produtos 2 picanhas, fiquei muito decepcionado pois ambas eram extremamente ""duras""""", digo isso para que vocês possam tentar quantificar o problema,0.7598
" colocando preços mais baixos para dar a """"impressão"""" que a SWIFT ainda continua competitiva mas isso não funciona. Tive problemas com produtos de péssima qualidade",negativo,L5031-PERDIZES (0860),"A Swift está bem diferente de quando foram inauguradas as primeiras lojas. A qualidade dos produtos caiu bastante no geral. Quando as carnes aparentemente são melhores, os valores são absurdamente altos. Não encontrei todos os produtos. Como eu ja havia falado anteriormente, a marca COMBO só ""queima"""" a SWIFT. O que me parece é que colocaram produtos de baixíssima qualidade no intuito de recuperar a falta de vendas", tive que pedir ressarcimento e ainda ressarciram apenas parte do valor e assim vão perdendo a credibilidade. Enquanto exportam produtos de qualidade,0.7532
" os """"caixas"""" conversando entre si na minha frente...Além do mais eu perguntei se havia troco",negativo,L5028-VILA PAULICEIA (0853),"Não tinha peixes repostos (um freezer inteiro)
Caixas pela loja
Falta de educação dos caixas ao verificar veracidade do dinheiro, não tem problema verificar mas expliquem quem é uma medida de segurança pois simplesmente pareceu que eu queria dar um ""golpe da nota falsa""""", houve a confirmação do caixa,0.7427
